species	Seq.No.	date	month	male	age	bodysize	No.	order	Family	genus	species.y	ecology
ハナグモ	S45_S_655	2018.05.17-071	5	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_674	2018.05.17-090	5	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_704	2018.11.13-040	11	2	2	3.36	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_379	2018.05.14-019	5	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_715	2018.05.17-131	5	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_716	2018.05.17-132	5	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_719	2018.05.17-135	5	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_028	2018.09.11-028	9	2	2	3.63	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_076	2018.09.13-004	9	2	2	3.92	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_086	2018.09.13-014	9	2	2	2.81	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_314	2018.07.17-090	7	-	-	2.7	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_348	2018.07.17-124	7	-	-	5.18	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_358	2018.07.17-134	7	-	-	5.6	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_369	2018.07.17-145	7	-	-	3.55	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_118	2018.06.17-054	6	-	-	5.67	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_389	2018.07.19-013	7	-	-	3.27	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_708	2018.05.17-124	5	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_443	2018.10.19-019	10	2	2	3.04	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_297	2018.07.17-073	7	-	-	2.84	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_250	2018.07.17-026	7	-	-	3.81	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_229	2018.10.16-005	10	1	4	3.92	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_233	2018.10.16-009	10	2	2	4.09	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_312	2018.07.17-088	7	-	-	2.55	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_591	2018.07.27-055	7	-	-	5.49	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_610	2018.08.20-010	8	-	-	3.17	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_613	2018.08.20-013	8	-	-	2.77	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_627	2018.08.20-027	8	-	-	3.62	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_388	2018.07.19-012	7	-	-	2.49	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_438	2018.07.19-062	7	-	-	3.06	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_535	2018.05.16-007	5	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_093	2018.04.17-093	4	1	4	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_547	2018.05.16-019	5	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_101	2018.04.17-101	4	2	2	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_569	2018.05.16-041	5	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_548	2018.07.27-012	7	-	-	4.35	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_572	2018.07.27-036	7	-	-	3.07	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_557	2018.10.19-133	10	2	2	2.74	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_291	2018.10.16-067	10	2	2	3.43	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_358	2018.10.17-062	10	2	2	5.16	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_033	2018.04.17-033	4	2	2	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_679	2018.11.13-015	11	2	2	3.64	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_687	2018.11.13-023	11	2	2	3.14	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_200	2018.04.27-024	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_738	2018.11.15-010	11	1	2	4.33	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_739	2018.08.22-011	8	-	-	5.14	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_005	2018.09.11-005	9	2	2	4.93	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_024	2018.09.11-024	9	2	2	4.36	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_285	2018.04.27-109	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_297	2018.04.27-121	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_533	2018.07.20-085	7	-	-	2.39	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_571	2018.10.19-147	10	2	2	3.71	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_577	2018.10.19-153	10	1	2	3.83	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_628	2018.11.12-044	11	2	2	3.72	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_037	2018.04.17-037	4	2	2	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_054	2018.04.17-054	4	2	2	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_264	2018.04.27-088	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_356	2018.05.11-052	5	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_198	2018.09.25-078	9	2	2	3.17	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_246	2018.07.17-022	7	-	-	2.7	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_491	2018.10.19-067	10	1	2	4.22	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_360	2018.07.17-136	7	-	-	2.48	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_528	2018.07.20-080	7	-	-	2.86	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_522	2018.07.20-074	7	-	-	2.93	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_150	2018.04.18-006	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_155	2018.04.18-011	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_023	2018.04.17-023	4	2	2	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_673	2018.11.13-009	11	2	2	4.52	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_609	2018.05.17-025	5	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_196	2018.04.27-020	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_436	2018.10.19-012	10	2	2	3.86	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_488	2018.10.19-064	10	2	2	2.89	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_489	2018.10.19-065	10	2	2	3.06	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_267	2018.04.27-091	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_541	2018.10.19-117	10	2	2	3.14	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_551	2018.10.19-127	10	2	2	2.74	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_388	2018.10.17-092	10	2	2	3.13	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_145	2018.04.18-001	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_195	2018.04.27-019	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_167	2018.04.18-023	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_298	2018.10.17-002	10	2	2	3.42	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_336	2018.10.17-040	10	2	2	3.42	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_205	2018.06.22-029	6	-	-	4.09	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_380	2018.10.17-084	10	2	2	3.84	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_221	2018.04.27-045	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_756	2018.11.15-028	11	2	2	6.34	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_141	2018.04.17-141	4	2	2	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_280	2018.04.27-104	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_567	2018.05.16-039	5	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_144	2018.04.18-033	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_184	2018.04.27-008	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_472	2018.07.20-024	7	-	-	4.52	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_478	2018.07.20-030	7	-	-	3.36	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_176	2018.09.25-056	9	2	2	4.42	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_257	2018.10.16-033	10	2	2	2.91	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_675	2018.08.20-075	8	-	-	3.29	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_236	2018.04.27-060	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_095	2018.04.17-095	4	2	2	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_076	2018.04.17-076	4	2	2	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_405	2018.10.17-109	10	2	2	4.5	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_427	2018.07.19-051	7	-	-	2.73	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_266	2018.04.27-090	4	-	-	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S43_S_411	2018.10.17-115	10	2	2	3.04	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_078	2018.04.17-078	4	2	2	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S44_S_470	2018.07.20-022	7	-	-	3.98	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_083	2018.04.17-083	4	2	2	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ハナグモ	S45_S_056	2018.04.17-056	4	2	2	-	13	Araneae	Thomisidae	Ebrechtella	Ebrechtella_tricuspidata	free-living
ヒシガタグモ�	S45_S_081	2018.04.17-081	4	2	2	-	62	Araneae	Theridiidae	Episinus	Episinus_sp.	web-weaving
ヒメアシナガグモ	S44_S_602	2018.08.20-002	8	-	-	2.62	2	Araneae	Tetragnathidae	Pachygnatha	Pachygnatha_tenera	free-living
ヒメアシナガグモ	S45_S_166	2018.04.18-022	4	-	-	-	2	Araneae	Tetragnathidae	Pachygnatha	Pachygnatha_tenera	free-living
ヒメアシナガグモ	S44_S_608	2018.08.20-008	8	-	-	3.38	2	Araneae	Tetragnathidae	Pachygnatha	Pachygnatha_tenera	free-living
ヒメアシナガグモ	S45_S_325	2018.05.11-021	5	-	-	-	2	Araneae	Tetragnathidae	Pachygnatha	Pachygnatha_tenera	free-living
ヒメアシナガグモ	S45_S_127	2018.04.17-127	4	1	3	-	2	Araneae	Tetragnathidae	Pachygnatha	Pachygnatha_tenera	free-living
ヒメアシナガグモ	S45_S_119	2018.04.17-119	4	1	3	-	2	Araneae	Tetragnathidae	Pachygnatha	Pachygnatha_tenera	free-living
ヒメグモ�	S45_S_230	2018.04.27-054	4	-	-	-	58	Araneae	Theridiidae	-	Theridiidae_sp.	web-weaving
ヒメグモ�	S45_S_733	2018.05.17-149	5	-	-	-	58	Araneae	Theridiidae	-	Theridiidae_sp.	web-weaving
フクログモ�	S43_S_051	2018.09.11-051	9	2	2	4.79	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S44_S_510	2018.07.20-062	7	-	-	6.15	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S45_S_272	2018.04.27-096	4	-	-	-	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S43_S_141	2018.09.25-021	9	1	4	4.9	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S43_S_189	2018.09.25-069	9	2	2	3.79	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S45_S_753	2018.05.17-169	5	-	-	-	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S45_S_664	2018.05.17-080	5	-	-	-	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S44_S_612	2018.08.20-012	8	-	-	2.77	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S45_S_668	2018.05.17-084	5	-	-	-	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S43_S_138	2018.09.25-018	9	2	2	5.09	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S44_S_064	2018.06.12-064	6	-	-	5.77	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S43_S_247	2018.10.16-023	10	2	2	6.31	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S45_S_437	2018.05.14-077	5	-	-	-	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S44_S_256	2018.07.17-032	7	-	-	4.59	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S43_S_646	2018.11.12-062	11	1	2	5.28	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S44_S_519	2018.07.20-071	7	-	-	3.31	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S43_S_194	2018.09.25-074	9	2	2	5.84	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S43_S_049	2018.09.11-049	9	2	2	5.31	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S45_S_099	2018.04.17-099	4	2	2	-	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S44_S_482	2018.07.20-034	7	-	-	4.59	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S45_S_388	2018.05.14-028	5	-	-	-	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S44_S_378	2018.07.19-002	7	-	-	4.05	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S44_S_336	2018.07.17-112	7	-	-	4.3	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S44_S_341	2018.07.17-117	7	-	-	5.67	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S44_S_397	2018.07.19-021	7	-	-	5.14	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S45_S_058	2018.04.17-058	4	2	2	-	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S43_S_271	2018.10.16-047	10	2	2	5.86	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
フクログモ�	S44_S_251	2018.07.17-027	7	-	-	7.02	63	Araneae	Clubionidae	Clubiona	Clubiona_sp.	free-living
��シオニグモ�	S45_S_029	2018.04.17-029	4	2	2	-	31	Araneae	Araneidae	 Araniella	Araniella_sp.	web-weaving
ヤハズハエトリ	S44_S_445	2018.07.19-069	7	-	-	4.69	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_406	2018.07.19-030	7	-	-	4.17	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_315	2018.07.17-091	7	-	-	9.36	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_393	2018.07.19-017	7	-	-	5.05	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S45_S_625	2018.05.17-041	5	-	-	-	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_129	2018.09.25-009	9	1	4	7.5	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_043	2018.09.11-043	9	1	4	7.62	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_477	2018.07.20-029	7	-	-	4.5	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_136	2018.06.12-065	6	-	-	7.47	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_031	2018.09.11-031	9	2	2	5.35	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_675	2018.11.13-011	11	2	2	6.62	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_012	2018.09.11-012	9	2	2	4.81	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_645	2018.08.20-045	8	-	-	7.12	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_475	2018.10.19-051	10	1	3	7.91	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_517	2018.07.20-069	7	-	-	5.54	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_678	2018.11.13-014	11	0	4	6.55	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S45_S_728	2018.05.17-144	5	-	-	-	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S45_S_276	2018.04.27-100	4	-	-	-	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_300	2018.10.17-004	10	2	2	6.63	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S45_S_592	2018.05.17-008	5	-	-	-	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_017	2018.09.11-017	9	1	3	8.19	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_636	2018.08.20-036	8	-	-	6.86	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_378	2018.10.17-082	10	2	2	7.27	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_158	2018.09.25-038	9	2	2	5.54	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S45_S_658	2018.05.17-074	5	-	-	-	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_072	2018.08.22-046	8	2	2	7.07	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S45_S_621	2018.05.17-037	5	-	-	-	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_719	2018.08.21-039	8	-	-	7.9	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_321	2018.10.17-025	10	2	2	9.11	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_713	2018.08.21-033	8	-	-	4.07	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_164	2018.09.25-044	9	1	4	7.26	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_614	2018.08.20-014	8	-	-	4.07	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_193	2018.09.25-073	9	2	2	5.49	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_621	2018.08.20-021	8	-	-	5.46	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_723	2018.08.21-043	8	-	-	5.7	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_705	2018.08.21-025	8	-	-	6.6	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_294	2018.10.16-070	10	1	4	7.52	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_677	2018.08.20-077	8	-	-	7.75	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_707	2018.08.21-027	8	-	-	8.51	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S43_S_035	2018.09.11-035	9	0	4	8.12	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S45_S_418	2018.05.14-058	5	-	-	-	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_734	2018.08.22-006	8	-	-	5.06	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
ヤハズハエトリ	S44_S_763	2018.08.22-035	8	-	-	6.43	56	Araneae	Salticidae	Mendoza	Mendoza_elongata	free-living
